,date,pm25,pm10,o3,no2,so2,co,Lat,Long,City,District,Country,DATE
14689,2018/4/30,0,47,65,1,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-30
14690,2018/4/30,0,66,63,8,1,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-30
14691,2018/4/30,98,48,56,12,2,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-30
14692,2018/4/30,155,53,38,25,5,6,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-30
14693,2018/4/30,82,53,52,10,5,5,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-30
14694,2018/4/30,121,48,57,17,4,7,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-30
14695,2018/4/4,0,6,34,1,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-04-04
14696,2018/4/4,36,14,22,7,2,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-04
14697,2018/4/4,26,8,29,15,0,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-04-04
14698,2018/4/4,33,8,34,4,0,0,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-04-04
14699,2018/4/4,0,29,29,7,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-04
14700,2018/4/4,55,6,26,14,0,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-04-04
14701,2018/4/4,24,8,23,14,2,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-04-04
14702,2018/4/4,30,10,21,25,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-04
14703,2018/4/4,41,5,31,9,1,0,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-04
14704,2018/4/4,35,13,27,14,0,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-04
14705,2018/4/4,53,21,23,14,3,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-04-04
14706,2018/4/4,0,26,37,4,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-04
14707,2018/4/5,25,85,32,21,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-05
14708,2018/4/5,0,11,37,4,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-05
14709,2018/4/5,25,69,34,11,0,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-05
14710,2018/4/5,11,55,35,12,2,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-05
14711,2018/4/5,0,6,33,1,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-04-05
14712,2018/4/5,15,72,32,16,0,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-04-05
14713,2018/4/5,31,118,38,3,0,4,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-04-05
14714,2018/4/5,19,58,27,5,2,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-05
14715,2018/4/5,59,59,19,13,2,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-04-05
14716,2018/4/5,0,6,30,5,0,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-05
14717,2018/4/5,14,78,30,11,2,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-04-05
14718,2018/4/5,16,90,31,7,3,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-04-05
14719,2018/4/6,72,50,19,11,0,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-04-06
14720,2018/4/6,0,55,39,2,0,2,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-04-06
14721,2018/4/6,92,47,37,14,0,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-06
14722,2018/4/6,65,49,38,8,3,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-06
14723,2018/4/6,55,50,28,4,2,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-06
14724,2018/4/6,93,54,36,4,3,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-04-06
14725,2018/4/6,101,50,41,2,2,4,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-04-06
14726,2018/4/6,0,60,48,3,1,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-06
14727,2018/4/6,53,51,36,7,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-06
14728,2018/4/6,67,48,34,10,0,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-04-06
14729,2018/4/6,71,44,38,10,6,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-04-06
14730,2018/4/6,0,73,49,6,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-06
14731,2018/4/7,72,29,39,4,1,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-04-07
14732,2018/4/7,66,31,34,4,4,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-07
14733,2018/4/7,0,53,51,1,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-07
14734,2018/4/7,76,26,36,18,6,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-04-07
14735,2018/4/7,0,48,38,6,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-04-07
14736,2018/4/7,82,27,31,14,4,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-04-07
14737,2018/4/7,69,33,52,9,3,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-07
14738,2018/4/7,62,40,50,7,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-07
14739,2018/4/7,83,23,35,9,3,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-04-07
14740,2018/4/7,0,56,53,4,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-07
14741,2018/4/7,70,49,26,11,3,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-04-07
14742,2018/4/7,74,28,34,24,5,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-07
14743,2018/4/8,54,32,25,33,7,6,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-04-08
14744,2018/4/8,65,44,26,44,5,7,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-08
14745,2018/4/8,48,51,38,20,3,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-08
14746,2018/4/8,0,32,41,5,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-08
14747,2018/4/8,0,41,57,2,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-08
14748,2018/4/8,53,30,51,4,1,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-04-08
14749,2018/4/8,46,57,34,12,3,5,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-08
14750,2018/4/8,60,32,32,20,3,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-04-08
14751,2018/4/8,66,61,20,25,3,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-04-08
14752,2018/4/8,50,26,33,11,3,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-04-08
14753,2018/4/8,0,18,35,5,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-04-08
14754,2018/4/8,55,61,48,15,1,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-08
14755,2018/4/9,98,44,45,17,3,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-04-09
14756,2018/4/9,87,44,34,13,5,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-04-09
14757,2018/4/9,72,43,45,6,3,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-04-09
14758,2018/4/9,0,22,56,5,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-04-09
14759,2018/4/9,74,42,47,10,4,5,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-04-09
14760,2018/4/9,90,49,39,19,4,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-04-09
14761,2018/4/9,0,48,49,10,2,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-04-09
14762,2018/4/9,0,51,56,9,5,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-04-09
14763,2018/4/9,98,47,45,32,4,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-04-09
14764,2018/4/9,87,41,54,19,2,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-04-09
14765,2018/4/9,68,38,41,28,7,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-04-09
14766,2018/4/9,81,46,52,12,2,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-04-09
14767,2018/5/1,0,74,53,8,1,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-01
14768,2018/5/1,109,29,36,8,2,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-01
14769,2018/5/1,110,32,36,4,0,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-01
14770,2018/5/1,104,37,32,14,1,7,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-01
14771,2018/5/1,0,31,53,3,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-01
14772,2018/5/1,141,27,38,9,0,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-01
14773,2018/5/1,81,31,45,10,0,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-01
14774,2018/5/1,142,40,30,28,4,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-01
14775,2018/5/1,0,45,41,4,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-01
14776,2018/5/1,110,21,36,15,5,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-01
14777,2018/5/1,112,37,25,23,6,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-01
14778,2018/5/1,95,28,39,18,2,6,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-01
14779,2018/5/10,0,31,57,4,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-10
14780,2018/5/10,0,30,66,1,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-10
14781,2018/5/10,59,37,63,11,0,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-10
14782,2018/5/10,77,38,50,13,0,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-10
14783,2018/5/10,44,37,68,7,5,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-10
14784,2018/5/10,71,34,55,3,0,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-10
14785,2018/5/10,0,53,60,6,2,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-10
14786,2018/5/10,102,56,48,29,5,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-10
14787,2018/5/10,66,49,45,24,6,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-10
14788,2018/5/10,77,58,72,18,4,5,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-10
14789,2018/5/10,66,40,67,14,4,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-10
14790,2018/5/10,88,38,50,19,3,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-10
14791,2018/5/11,90,30,31,22,4,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-11
14792,2018/5/11,0,59,74,4,2,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-11
14793,2018/5/11,82,27,42,9,3,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-11
14794,2018/5/11,89,27,26,34,6,6,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-11
14795,2018/5/11,60,26,31,15,0,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-11
14796,2018/5/11,65,40,37,11,4,5,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-11
14797,2018/5/11,71,26,38,4,0,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-11
14798,2018/5/11,0,29,37,5,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-11
14799,2018/5/11,131,29,44,14,2,3,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-11
14800,2018/5/11,92,26,46,16,4,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-11
14801,2018/5/11,128,34,27,36,8,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-11
14802,2018/5/11,0,32,61,4,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-11
14803,2018/5/12,62,18,40,11,0,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-12
14804,2018/5/12,76,18,38,9,0,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-12
14805,2018/5/12,0,36,32,7,1,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-12
14806,2018/5/12,78,20,45,6,0,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-12
14807,2018/5/12,50,22,43,6,0,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-12
14808,2018/5/12,0,22,32,4,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-12
14809,2018/5/12,0,19,49,1,0,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-12
14810,2018/5/12,69,23,42,2,0,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-12
14811,2018/5/12,101,18,42,11,0,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-12
14812,2018/5/12,85,31,32,17,4,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-12
14813,2018/5/12,60,25,47,11,3,5,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-12
14814,2018/5/12,56,19,34,15,6,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-12
14815,2018/5/13,51,51,62,8,2,4,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-13
14816,2018/5/13,36,47,76,7,5,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-13
14817,2018/5/13,43,42,81,10,2,6,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-13
14818,2018/5/13,52,55,60,21,5,7,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-13
14819,2018/5/13,59,46,65,14,5,5,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-13
14820,2018/5/13,0,14,63,5,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-13
14821,2018/5/13,0,14,59,2,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-13
14822,2018/5/13,0,32,40,3,2,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-13
14823,2018/5/13,89,68,62,27,5,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-13
14824,2018/5/13,63,42,74,15,2,7,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-13
14825,2018/5/13,41,52,50,34,7,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-13
14826,2018/5/13,47,45,81,17,3,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-13
14827,2018/5/14,133,59,56,14,4,6,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-14
14828,2018/5/14,99,45,78,17,1,6,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-14
14829,2018/5/14,84,57,60,15,5,5,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-14
14830,2018/5/14,0,42,56,5,2,2,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-14
14831,2018/5/14,120,54,85,8,3,4,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-14
14832,2018/5/14,104,48,45,21,0,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-14
14833,2018/5/14,0,65,65,4,1,6,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-14
14834,2018/5/14,112,59,45,38,8,8,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-14
14835,2018/5/14,158,64,50,42,6,8,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-14
14836,2018/5/14,75,53,55,16,2,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-14
14837,2018/5/14,114,64,66,28,7,9,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-14
14838,2018/5/14,0,37,90,1,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-14
14839,2018/5/15,94,21,25,10,1,6,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-15
14840,2018/5/15,127,37,25,17,4,5,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-15
14841,2018/5/15,90,26,21,8,0,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-15
14842,2018/5/15,124,33,9,26,6,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-15
14843,2018/5/15,138,27,9,22,4,3,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-15
14844,2018/5/15,94,56,17,15,0,6,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-15
14845,2018/5/15,117,30,24,5,2,1,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-15
14846,2018/5/15,91,60,60,4,0,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-15
14847,2018/5/15,83,46,80,1,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-15
14848,2018/5/15,0,53,20,5,0,2,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-15
14849,2018/5/15,107,19,23,6,0,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-15
14850,2018/5/15,122,34,12,21,4,7,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-15
14851,2018/5/16,81,11,18,18,0,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-16
14852,2018/5/16,0,24,23,4,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-16
14853,2018/5/16,46,17,21,14,0,6,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-16
14854,2018/5/16,78,11,23,4,0,2,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-16
14855,2018/5/16,71,14,14,24,5,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-16
14856,2018/5/16,110,30,35,9,0,4,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-16
14857,2018/5/16,48,24,30,7,0,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-16
14858,2018/5/16,44,17,20,5,0,0,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-16
14859,2018/5/16,42,13,27,1,1,1,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-16
14860,2018/5/16,98,9,26,14,3,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-16
14861,2018/5/16,71,16,6,24,3,3,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-16
14862,2018/5/16,67,36,21,5,0,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-16
14863,2018/5/17,27,5,25,1,0,1,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-17
14864,2018/5/17,30,5,28,6,3,2,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-17
14865,2018/5/17,35,17,21,15,0,6,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-17
14866,2018/5/17,41,28,22,8,0,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-17
14867,2018/5/17,52,21,23,3,0,1,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-17
14868,2018/5/17,34,8,22,11,0,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-17
14869,2018/5/17,0,11,29,3,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-17
14870,2018/5/17,34,8,29,2,0,0,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-17
14871,2018/5/17,43,22,27,8,0,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-17
14872,2018/5/17,41,12,5,17,3,2,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-17
14873,2018/5/17,59,10,34,6,4,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-17
14874,2018/5/17,28,11,15,13,0,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-17
14875,2018/5/18,41,11,21,4,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-18
14876,2018/5/18,34,11,42,7,1,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-18
14877,2018/5/18,13,9,38,5,3,2,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-18
14878,2018/5/18,22,12,39,3,0,0,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-18
14879,2018/5/18,15,11,36,8,0,0,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-18
14880,2018/5/18,0,8,37,0,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-18
14881,2018/5/18,19,10,40,8,0,3,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-18
14882,2018/5/18,47,23,20,7,3,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-18
14883,2018/5/18,35,19,40,6,0,2,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-18
14884,2018/5/18,72,23,30,7,0,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-18
14885,2018/5/18,34,12,5,15,0,3,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-18
14886,2018/5/18,15,11,29,9,5,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-18
14887,2018/5/19,22,13,38,9,3,3,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-19
14888,2018/5/19,26,12,0,17,3,3,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-19
14889,2018/5/19,0,11,37,3,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-19
14890,2018/5/19,56,21,36,10,0,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-19
14891,2018/5/19,20,11,37,3,2,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-19
14892,2018/5/19,31,14,40,2,0,0,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-19
14893,2018/5/19,24,15,42,5,0,1,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-19
14894,2018/5/19,25,9,41,6,0,1,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-19
14895,2018/5/19,12,10,41,7,2,5,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-19
14896,2018/5/19,6,8,39,4,3,3,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-19
14897,2018/5/19,18,11,32,11,5,2,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-19
14898,2018/5/19,35,21,44,7,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-19
14899,2018/5/2,53,42,40,16,3,4,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-02
14900,2018/5/2,0,23,34,5,0,1,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-02
14901,2018/5/2,65,31,47,13,3,4,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-02
14902,2018/5/2,86,17,35,11,2,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-02
14903,2018/5/2,121,30,32,17,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2018-05-02
14904,2018/5/2,91,13,35,10,0,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-02
14905,2018/5/2,0,45,37,5,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-02
14906,2018/5/2,78,14,41,3,0,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-02
14907,2018/5/2,53,44,48,9,2,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-02
14908,2018/5/2,0,35,54,4,2,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-02
14909,2018/5/2,84,18,32,15,0,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2018-05-02
14910,2018/5/2,56,43,46,4,3,2,36.4109,128.1591,Sangjusi,Gyeongbuk, South Korea,2018-05-02
14911,2018/5/20,32,17,45,6,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2018-05-20
14912,2018/5/20,23,14,42,10,0,2,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2018-05-20
14913,2018/5/20,32,21,39,13,4,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2018-05-20
14914,2018/5/20,27,13,45,4,1,0,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2018-05-20
14915,2018/5/20,37,17,47,4,2,3,37.7599,126.7802,Paju,Gyeonggi, South Korea,2018-05-20
14916,2018/5/20,47,29,37,14,5,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2018-05-20
14917,2018/5/20,18,25,41,7,0,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2018-05-20
14918,2018/5/20,0,10,37,3,0,0,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2018-05-20
14919,2018/5/20,18,15,44,6,2,5,36.878,127.1991,Seonggeoeup,Chungnam, South Korea,2018-05-20
